"","rank","population","region","subregion","country","iso_code","date","total_vaccinations","people_vaccinated","people_fully_vaccinated","daily_vaccinations_raw","daily_vaccinations","total_vaccinations_per_hundred","people_vaccinated_per_hundred","people_fully_vaccinated_per_hundred","daily_vaccinations_per_million","vaccines","source_name","source_website","dummydelete","max","digits"
"12430",33,32777219,"East Asia & Pacific","South-Eastern Asia","Malaysia","MYS",2021-03-19,405166,400445,4721,14523,18018,1.24,1.22,0.01,550,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac","Government of Malaysia","https://github.com/CITF-Malaysia/citf-public",1,64.7,0
"12431",33,32777219,"East Asia & Pacific","South-Eastern Asia","Malaysia","MYS",2021-03-20,418938,408155,10783,13772,17580,1.28,1.25,0.03,536,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac","Government of Malaysia","https://github.com/CITF-Malaysia/citf-public",1,64.7,0
"12432",33,32777219,"East Asia & Pacific","South-Eastern Asia","Malaysia","MYS",2021-03-21,434433,417858,16575,15495,18354,1.33,1.27,0.05,560,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac","Government of Malaysia","https://github.com/CITF-Malaysia/citf-public",1,64.7,0
"12433",33,32777219,"East Asia & Pacific","South-Eastern Asia","Malaysia","MYS",2021-03-22,458686,427574,31112,24253,18921,1.4,1.3,0.09,577,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac","Government of Malaysia","https://github.com/CITF-Malaysia/citf-public",1,64.7,0
"12434",33,32777219,"East Asia & Pacific","South-Eastern Asia","Malaysia","MYS",2021-03-23,487826,435877,51949,29140,19447,1.49,1.33,0.16,593,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac","Government of Malaysia","https://github.com/CITF-Malaysia/citf-public",1,64.7,0
"12435",33,32777219,"East Asia & Pacific","South-Eastern Asia","Malaysia","MYS",2021-03-24,516887,442171,74716,29061,20620,1.58,1.35,0.23,629,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac","Government of Malaysia","https://github.com/CITF-Malaysia/citf-public",1,64.7,0
"12436",33,32777219,"East Asia & Pacific","South-Eastern Asia","Malaysia","MYS",2021-03-25,542641,448605,94036,25754,21714,1.66,1.37,0.29,662,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac","Government of Malaysia","https://github.com/CITF-Malaysia/citf-public",1,64.7,0
"12437",33,32777219,"East Asia & Pacific","South-Eastern Asia","Malaysia","MYS",2021-03-26,559339,452545,106794,16698,22025,1.71,1.38,0.33,672,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac","Government of Malaysia","https://github.com/CITF-Malaysia/citf-public",1,64.7,0
"12438",33,32777219,"East Asia & Pacific","South-Eastern Asia","Malaysia","MYS",2021-03-27,575372,454244,121128,16033,22348,1.76,1.39,0.37,682,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac","Government of Malaysia","https://github.com/CITF-Malaysia/citf-public",1,64.7,0
"12439",33,32777219,"East Asia & Pacific","South-Eastern Asia","Malaysia","MYS",2021-03-28,591896,457911,133985,16524,22495,1.81,1.4,0.41,686,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac","Government of Malaysia","https://github.com/CITF-Malaysia/citf-public",1,64.7,0
"12440",33,32777219,"East Asia & Pacific","South-Eastern Asia","Malaysia","MYS",2021-03-29,626932,465666,161266,35036,24035,1.91,1.42,0.49,733,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac","Government of Malaysia","https://github.com/CITF-Malaysia/citf-public",1,64.7,0
"12441",33,32777219,"East Asia & Pacific","South-Eastern Asia","Malaysia","MYS",2021-03-30,667712,477123,190589,40780,25698,2.04,1.46,0.58,784,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac","Government of Malaysia","https://github.com/CITF-Malaysia/citf-public",1,64.7,0
"12442",33,32777219,"East Asia & Pacific","South-Eastern Asia","Malaysia","MYS",2021-03-31,704972,486942,218030,37260,26869,2.15,1.49,0.67,820,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac","Government of Malaysia","https://github.com/CITF-Malaysia/citf-public",1,64.7,0
"12443",33,32777219,"East Asia & Pacific","South-Eastern Asia","Malaysia","MYS",2021-04-01,747271,502734,244537,42299,29233,2.28,1.53,0.75,892,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac","Government of Malaysia","https://github.com/CITF-Malaysia/citf-public",1,64.7,0
"12444",33,32777219,"East Asia & Pacific","South-Eastern Asia","Malaysia","MYS",2021-04-02,777711,510317,267394,30440,31196,2.37,1.56,0.82,952,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac","Government of Malaysia","https://github.com/CITF-Malaysia/citf-public",1,64.7,0
"12445",33,32777219,"East Asia & Pacific","South-Eastern Asia","Malaysia","MYS",2021-04-03,794965,512990,281975,17254,31370,2.43,1.57,0.86,957,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac","Government of Malaysia","https://github.com/CITF-Malaysia/citf-public",1,64.7,0
"12446",33,32777219,"East Asia & Pacific","South-Eastern Asia","Malaysia","MYS",2021-04-04,809901,518991,290910,14936,31144,2.47,1.58,0.89,950,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac","Government of Malaysia","https://github.com/CITF-Malaysia/citf-public",1,64.7,0
"12447",33,32777219,"East Asia & Pacific","South-Eastern Asia","Malaysia","MYS",2021-04-05,838471,528185,310286,28570,30220,2.56,1.61,0.95,922,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac","Government of Malaysia","https://github.com/CITF-Malaysia/citf-public",1,64.7,0
"12448",33,32777219,"East Asia & Pacific","South-Eastern Asia","Malaysia","MYS",2021-04-06,871080,539161,331919,32609,29053,2.66,1.64,1.01,886,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac","Government of Malaysia","https://github.com/CITF-Malaysia/citf-public",1,64.7,0
"12449",33,32777219,"East Asia & Pacific","South-Eastern Asia","Malaysia","MYS",2021-04-07,901971,551826,350145,30891,28143,2.75,1.68,1.07,859,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac","Government of Malaysia","https://github.com/CITF-Malaysia/citf-public",1,64.7,0
"12450",33,32777219,"East Asia & Pacific","South-Eastern Asia","Malaysia","MYS",2021-04-08,928769,563872,364897,26798,25928,2.83,1.72,1.11,791,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac","Government of Malaysia","https://github.com/CITF-Malaysia/citf-public",1,64.7,0
"12451",33,32777219,"East Asia & Pacific","South-Eastern Asia","Malaysia","MYS",2021-04-09,950290,571066,379224,21521,24654,2.9,1.74,1.16,752,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac","Government of Malaysia","https://github.com/CITF-Malaysia/citf-public",1,64.7,0
"12452",33,32777219,"East Asia & Pacific","South-Eastern Asia","Malaysia","MYS",2021-04-10,965867,576637,389230,15577,24415,2.95,1.76,1.19,745,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac","Government of Malaysia","https://github.com/CITF-Malaysia/citf-public",1,64.7,0
"12453",33,32777219,"East Asia & Pacific","South-Eastern Asia","Malaysia","MYS",2021-04-11,989017,589106,399911,23150,25588,3.02,1.8,1.22,781,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac","Government of Malaysia","https://github.com/CITF-Malaysia/citf-public",1,64.7,0
"12454",33,32777219,"East Asia & Pacific","South-Eastern Asia","Malaysia","MYS",2021-04-12,1028238,614409,413829,39221,27110,3.14,1.87,1.26,827,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac","Government of Malaysia","https://github.com/CITF-Malaysia/citf-public",1,64.7,0
"12455",33,32777219,"East Asia & Pacific","South-Eastern Asia","Malaysia","MYS",2021-04-13,1052010,630498,421512,23772,25847,3.21,1.92,1.29,789,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac","Government of Malaysia","https://github.com/CITF-Malaysia/citf-public",1,64.7,0
"12456",33,32777219,"East Asia & Pacific","South-Eastern Asia","Malaysia","MYS",2021-04-14,1080627,651423,429204,28617,25522,3.3,1.99,1.31,779,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac","Government of Malaysia","https://github.com/CITF-Malaysia/citf-public",1,64.7,0
"12457",33,32777219,"East Asia & Pacific","South-Eastern Asia","Malaysia","MYS",2021-04-15,1107861,669507,438354,27234,25585,3.38,2.04,1.34,781,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac","Government of Malaysia","https://github.com/CITF-Malaysia/citf-public",1,64.7,0
"12458",33,32777219,"East Asia & Pacific","South-Eastern Asia","Malaysia","MYS",2021-04-16,1127389,685116,442273,19528,25300,3.44,2.09,1.35,772,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac","Government of Malaysia","https://github.com/CITF-Malaysia/citf-public",1,64.7,0
"12459",33,32777219,"East Asia & Pacific","South-Eastern Asia","Malaysia","MYS",2021-04-17,1137020,693676,443344,9631,24450,3.47,2.12,1.35,746,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac","Government of Malaysia","https://github.com/CITF-Malaysia/citf-public",1,64.7,0
"12460",33,32777219,"East Asia & Pacific","South-Eastern Asia","Malaysia","MYS",2021-04-18,1146859,699767,447092,9839,22549,3.5,2.13,1.36,688,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac","Government of Malaysia","https://github.com/CITF-Malaysia/citf-public",1,64.7,0
"12461",33,32777219,"East Asia & Pacific","South-Eastern Asia","Malaysia","MYS",2021-04-19,1179803,724409,455394,32944,21652,3.6,2.21,1.39,661,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac","Government of Malaysia","https://github.com/CITF-Malaysia/citf-public",1,64.7,0
"12462",33,32777219,"East Asia & Pacific","South-Eastern Asia","Malaysia","MYS",2021-04-20,1213033,746471,466562,33230,23003,3.7,2.28,1.42,702,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac","Government of Malaysia","https://github.com/CITF-Malaysia/citf-public",1,64.7,0
"12463",33,32777219,"East Asia & Pacific","South-Eastern Asia","Malaysia","MYS",2021-04-21,1240558,762278,478280,27525,22847,3.78,2.33,1.46,697,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac","Government of Malaysia","https://github.com/CITF-Malaysia/citf-public",1,64.7,0
"12464",33,32777219,"East Asia & Pacific","South-Eastern Asia","Malaysia","MYS",2021-04-22,1269971,776637,493334,29413,23159,3.87,2.37,1.51,707,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac","Government of Malaysia","https://github.com/CITF-Malaysia/citf-public",1,64.7,0
"12465",33,32777219,"East Asia & Pacific","South-Eastern Asia","Malaysia","MYS",2021-04-23,1288844,788839,500005,18873,23065,3.93,2.41,1.53,704,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac","Government of Malaysia","https://github.com/CITF-Malaysia/citf-public",1,64.7,0
"12466",33,32777219,"East Asia & Pacific","South-Eastern Asia","Malaysia","MYS",2021-04-24,1300267,796786,503481,11423,23321,3.97,2.43,1.54,712,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac","Government of Malaysia","https://github.com/CITF-Malaysia/citf-public",1,64.7,0
"12467",33,32777219,"East Asia & Pacific","South-Eastern Asia","Malaysia","MYS",2021-04-25,1315043,805878,509165,14776,24026,4.01,2.46,1.55,733,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac","Government of Malaysia","https://github.com/CITF-Malaysia/citf-public",1,64.7,0
"12468",33,32777219,"East Asia & Pacific","South-Eastern Asia","Malaysia","MYS",2021-04-26,1345265,827185,518080,30222,23637,4.1,2.52,1.58,721,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac","Government of Malaysia","https://github.com/CITF-Malaysia/citf-public",1,64.7,0
"12469",33,32777219,"East Asia & Pacific","South-Eastern Asia","Malaysia","MYS",2021-04-27,1379878,849970,529908,34613,23835,4.21,2.59,1.62,727,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac","Government of Malaysia","https://github.com/CITF-Malaysia/citf-public",1,64.7,0
"12470",33,32777219,"East Asia & Pacific","South-Eastern Asia","Malaysia","MYS",2021-04-28,1419467,876381,543086,39589,25558,4.33,2.67,1.66,780,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac","Government of Malaysia","https://github.com/CITF-Malaysia/citf-public",1,64.7,0
"12471",33,32777219,"East Asia & Pacific","South-Eastern Asia","Malaysia","MYS",2021-04-29,1431950,882828,549122,12483,23140,4.37,2.69,1.68,706,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac","Government of Malaysia","https://github.com/CITF-Malaysia/citf-public",1,64.7,0
"12472",33,32777219,"East Asia & Pacific","South-Eastern Asia","Malaysia","MYS",2021-04-30,1458516,900529,557987,26566,24239,4.45,2.75,1.7,740,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac","Government of Malaysia","https://github.com/CITF-Malaysia/citf-public",1,64.7,0
"12473",33,32777219,"East Asia & Pacific","South-Eastern Asia","Malaysia","MYS",2021-05-01,1463894,903439,560455,5378,23375,4.47,2.76,1.71,713,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac","Government of Malaysia","https://github.com/CITF-Malaysia/citf-public",1,64.7,0
"12474",33,32777219,"East Asia & Pacific","South-Eastern Asia","Malaysia","MYS",2021-05-02,1479605,911050,568555,15711,23509,4.51,2.78,1.73,717,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac","Government of Malaysia","https://github.com/CITF-Malaysia/citf-public",1,64.7,0
"12475",33,32777219,"East Asia & Pacific","South-Eastern Asia","Malaysia","MYS",2021-05-03,1530736,935517,595219,51131,26496,4.67,2.85,1.82,808,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac","Government of Malaysia","https://github.com/CITF-Malaysia/citf-public",1,64.7,0
"12476",33,32777219,"East Asia & Pacific","South-Eastern Asia","Malaysia","MYS",2021-05-04,1580482,965593,614889,49746,28658,4.82,2.95,1.88,874,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac","Government of Malaysia","https://github.com/CITF-Malaysia/citf-public",1,64.7,0
"12477",33,32777219,"East Asia & Pacific","South-Eastern Asia","Malaysia","MYS",2021-05-05,1635365,997612,637753,54883,30843,4.99,3.04,1.95,941,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac","Government of Malaysia","https://github.com/CITF-Malaysia/citf-public",1,64.7,0
"12478",33,32777219,"East Asia & Pacific","South-Eastern Asia","Malaysia","MYS",2021-05-06,1691091,1034601,656490,55726,37020,5.16,3.16,2,1129,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac","Government of Malaysia","https://github.com/CITF-Malaysia/citf-public",1,64.7,0
"12479",33,32777219,"East Asia & Pacific","South-Eastern Asia","Malaysia","MYS",2021-05-07,1738776,1066841,671935,47685,40037,5.3,3.25,2.05,1222,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac","Government of Malaysia","https://github.com/CITF-Malaysia/citf-public",1,64.7,0
"12480",33,32777219,"East Asia & Pacific","South-Eastern Asia","Malaysia","MYS",2021-05-08,1765790,1085456,680334,27014,43128,5.39,3.31,2.08,1316,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac","Government of Malaysia","https://github.com/CITF-Malaysia/citf-public",1,64.7,0
"12481",33,32777219,"East Asia & Pacific","South-Eastern Asia","Malaysia","MYS",2021-05-09,1798178,1111260,686918,32388,45510,5.49,3.39,2.1,1389,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac","Government of Malaysia","https://github.com/CITF-Malaysia/citf-public",1,64.7,0
"12482",33,32777219,"East Asia & Pacific","South-Eastern Asia","Malaysia","MYS",2021-05-10,1859593,1147890,711703,61415,46980,5.67,3.5,2.17,1433,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac","Government of Malaysia","https://github.com/CITF-Malaysia/citf-public",1,64.7,0
"12483",33,32777219,"East Asia & Pacific","South-Eastern Asia","Malaysia","MYS",2021-05-11,1908453,1178347,730106,48860,46853,5.82,3.6,2.23,1429,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac","Government of Malaysia","https://github.com/CITF-Malaysia/citf-public",1,64.7,0
"12484",33,32777219,"East Asia & Pacific","South-Eastern Asia","Malaysia","MYS",2021-05-12,1926569,1188651,737918,18116,41601,5.88,3.63,2.25,1269,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac","Government of Malaysia","https://github.com/CITF-Malaysia/citf-public",1,64.7,0
"12485",33,32777219,"East Asia & Pacific","South-Eastern Asia","Malaysia","MYS",2021-05-13,1926687,1188762,737925,118,33657,5.88,3.63,2.25,1027,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac","Government of Malaysia","https://github.com/CITF-Malaysia/citf-public",1,64.7,0
"12486",33,32777219,"East Asia & Pacific","South-Eastern Asia","Malaysia","MYS",2021-05-14,1926755,1188823,737932,68,26854,5.88,3.63,2.25,819,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac","Government of Malaysia","https://github.com/CITF-Malaysia/citf-public",1,64.7,0
"12487",33,32777219,"East Asia & Pacific","South-Eastern Asia","Malaysia","MYS",2021-05-15,1937650,1199126,738524,10895,24551,5.91,3.66,2.25,749,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac","Government of Malaysia","https://github.com/CITF-Malaysia/citf-public",1,64.7,0
"12488",33,32777219,"East Asia & Pacific","South-Eastern Asia","Malaysia","MYS",2021-05-16,1947956,1209105,738851,10306,21397,5.94,3.69,2.25,653,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac","Government of Malaysia","https://github.com/CITF-Malaysia/citf-public",1,64.7,0
"12489",33,32777219,"East Asia & Pacific","South-Eastern Asia","Malaysia","MYS",2021-05-17,2008497,1241538,766959,60541,21272,6.13,3.79,2.34,649,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac","Government of Malaysia","https://github.com/CITF-Malaysia/citf-public",1,64.7,0
"12490",33,32777219,"East Asia & Pacific","South-Eastern Asia","Malaysia","MYS",2021-05-18,2086456,1287207,799249,77959,25429,6.37,3.93,2.44,776,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac","Government of Malaysia","https://github.com/CITF-Malaysia/citf-public",1,64.7,0
"12491",33,32777219,"East Asia & Pacific","South-Eastern Asia","Malaysia","MYS",2021-05-19,2170539,1337271,833268,84083,34853,6.62,4.08,2.54,1063,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac","Government of Malaysia","https://github.com/CITF-Malaysia/citf-public",1,64.7,0
"12492",33,32777219,"East Asia & Pacific","South-Eastern Asia","Malaysia","MYS",2021-05-20,2251568,1396393,855175,81029,46412,6.87,4.26,2.61,1416,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac","Government of Malaysia","https://github.com/CITF-Malaysia/citf-public",1,64.7,0
"12493",33,32777219,"East Asia & Pacific","South-Eastern Asia","Malaysia","MYS",2021-05-21,2312506,1438560,873946,60938,55107,7.06,4.39,2.67,1681,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac","Government of Malaysia","https://github.com/CITF-Malaysia/citf-public",1,64.7,0
"12494",33,32777219,"East Asia & Pacific","South-Eastern Asia","Malaysia","MYS",2021-05-22,2358866,1481742,877124,46360,60174,7.2,4.52,2.68,1836,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac","Government of Malaysia","https://github.com/CITF-Malaysia/citf-public",1,64.7,0
"12495",33,32777219,"East Asia & Pacific","South-Eastern Asia","Malaysia","MYS",2021-05-23,2405170,1519679,885491,46304,65316,7.34,4.64,2.7,1993,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac","Government of Malaysia","https://github.com/CITF-Malaysia/citf-public",1,64.7,0
"12496",33,32777219,"East Asia & Pacific","South-Eastern Asia","Malaysia","MYS",2021-05-24,2500762,1589249,911513,95592,70324,7.63,4.85,2.78,2146,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac","Government of Malaysia","https://github.com/CITF-Malaysia/citf-public",1,64.7,0
"12497",33,32777219,"East Asia & Pacific","South-Eastern Asia","Malaysia","MYS",2021-05-25,2601017,1658814,942203,100255,73509,7.94,5.06,2.87,2243,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac","Government of Malaysia","https://github.com/CITF-Malaysia/citf-public",1,64.7,0
"12498",33,32777219,"East Asia & Pacific","South-Eastern Asia","Malaysia","MYS",2021-05-26,2623210,1679108,944102,22193,64667,8,5.12,2.88,1973,"CanSino, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac","Government of Malaysia","https://github.com/CITF-Malaysia/citf-public",1,64.7,0
